titles,category
OLED 시대에도 투자 쏠림은 '중국'…장비지출 83% 점유 [소부장디과장],IT
"[네카오는 지금] ""AI 성과? 지금은 투자의 시간""",IT
거세지는 사이버공격…구글클라우드 “AI? 보안의 슈퍼파워”,IT
"[줄기세포 한·일전]① 日 줄기세포 20년 투자, 결실 임박했나",IT
"AI 반도체 독립 청신호…퓨리오사AI, LG 엑사원 공급 임박",IT
[취재수첩] 3600만원 ‘면죄부’ 논란이 던진 질문들,IT
‘선두 굳히기’ 나선 오픈AI···이번엔 그림 보고 생각하는 AI 모델 출시,IT
"UNIST ""게임기술 접목해 핵융합 시뮬레이션 속도 15배 향상""",IT
“일주일에 술 8잔 이상 마시면 13년 일찍 죽는다”,IT
"삼성, 올해 1분기 스마트폰 출하량 글로벌 1위...""애플 턱밑 추격""",IT
"삼성디스플레이 “스트래쳐블 디스플레이, 신축성·해상도 동시 향상 목표”",IT
"복지부 ""의대 모집인원 결정 원칙 바꾼 것 안타깝다""",IT
‘H20 칩 中 수출 제한’ 엔비디아 “美 정부 지침 철저히 따랐다” 해명,IT
우주에 뜬 원반?…허블우주망원경이 포착한 ‘솜브레로 은하’ [우주를 보다],IT
"""핑크빈이 떴다""…넥슨 메이플스토리, 22주년 캠퍼스 투어 시작",IT
"내년 의대 정원 3058명 원상복구…""미복귀 학생 구제 없다""",IT
"한국 원자로 기술, ‘종주국’ 미국에 첫 수출…‘민감국가’ 영향은?",IT
"삼성전자, 6년 연속 글로벌 게이밍 모니터 1위",IT
"먼바다 나간 선원도 인터넷 쓴다…""스타링크 개시 전 선박 100대 수주""",IT
"이주호 ""증원 기대했던 국민들께 송구…의대생 조속히 복귀해달라""",IT
"인텔리안테크, 美 아이온큐와 양자·위성통신 융합 기술 개발한다",IT
"[단독] 달 가는 美 로켓, 韓 큐브위성 탑재 추진",IT
"화웨이, 오픈형 무선이어폰 韓 사전판매…24만9000원",IT
"셀트리온, 중남미서 영향력 확대..브라질 '허쥬마' 공급 연장",IT
'3000억 규모' 韓 6G 저궤도 위성통신 첫발 뗐다…이제는 속도전,IT
"“중국, 2027년까지 OLED 설비투자 세계 1위 전망”",IT
원자력 배운 미국에 ‘연구용 원자로’ 수출…40兆 시장 잡는다,IT
"“바이러스 잡고 상처회복도 척척” KIST, 천연물 펩타이드 신약 개발",IT
게임 기술 적용해 핵융합 시뮬레이션 속도 15배 높여,IT
"넷이즈게임즈, ‘원스휴먼 모바일’ 24일 글로벌 출시…한국 시장 공략 본격화",IT
6G의 열쇠 '저궤도 위성'...무주공산 韓 '스타링크'와 공백 메운다,IT
"""더 정밀하게, 수술 흉터는 작게""…중앙대병원 '다빈치SP' 도입",IT
"""한미 과학 협력 차질없이 진행 중…민감국가 여파 없어""",IT
'미래권력' 우주인터넷을 잡아라…세계 각축전,IT
7월부터 25% 관세 영향권… '미풍지대' 의료기기 기업은,IT
"의대생 열명 중 아홉명 ""복무 3년, 2년으로 줄면 공보의·군의관 희망""",IT
"국내 원자력 기술, 미국 첫 수출 '쾌거'...원자력 평화이용·기업 해외진출 기대 (종합)",IT
"카카오모빌리티 매각설 재점화…노조 ""모든 방법으로 매각 저지""",IT
韓 원자력 새 역사 바탕엔 '민관 협력 기술력',IT
"이창용 ""미국 관세정책 불확실성 증대…상황 주시 필요""",IT
[단독]아마존 '카이퍼' 韓 상륙…글로벌 저궤도 위성 3강 '격돌',IT
"""민감국가 지정해도 한미 과학기술 협력은 원활""",IT
종주국 미국에 ‘연구용 원자로 설계’ 역수출…“66년 만에 쾌거”,IT
[기고] 지금 대한민국에는 링컨이 필요하다,IT
"韓 미주리대 원자로 수출성과…""민감국가 여파 없다는 방증""",IT
"""원자로 美수출로 선도국 발판…민감국가 협력에 문제없음 방증""",IT
"티메프 품으려는 오아시스·BBQ...약 될까, 독 될까",IT
"""챗GPT 만든 논문, 21세기 최다 인용""…AI는 어떻게 과학계 지배했나",IT
"덩치 키우는 오픈AI, 30억 달러 들여 AI 코딩 스타트업 품을까…""사상 최대 M&A 추진""",IT
"내년 시행 AI기본법, 규제조항은 3년 유예로...황정아, 법 발의",IT
"韓 원자로, 종주국 美에 첫 수출…""민감국가에도 한미 과기 협력은 계속""",IT
"“한국 소비자, AI 인증 수요 뚜렷”",IT
美 원조로 시작된 K-원자력 기술…66년 만에 역수출 ‘성과’,IT
"SKT, 차세대 가상화 기지국 상용망 실증",IT
삼성 스마트폰 강했다…애플 제치고 ‘1위’ 수성,IT
구독전쟁에 뛰어든 이 온라인 서점의 카드 [시크한 분석: 예스24],IT
KAIST “AI로 효소 등 새 미생물 발굴”,IT
"씨게이트, 데이터 탈탄소화 보고서 공개",IT
"세모통-헬로모바일, 알뜰폰 '데이터 무제한 요금제' 프로모션",IT
美 원자로 도입 66년 만에 새 역사…K원전 수출 기폭제 기대,IT
[이미선의 디지털라이프] 새로운 캐시카우 찾자…`건강검진 시장` 진출 속도내는 의료AI,IT
아이온큐 만난 SKT 유영상 “양자컴까지 사업 확장”,IT
"銀, 장기분할·금리감면 '소상공인119플러스' 18일 시행",IT
"반도체·배터리·차 등 韓 협단체 임원, 미국 총출동…관세 우려 전달",IT
스펀지처럼 빨아들여 한계 '극복'… 이차전지 내구성 3배 높였다,IT
"[영상] ""눈이 축구공만큼 크네""…전설 속 바다괴물 오징어, 드디어 포착",IT
"이재명, ""글로벌 방위 4대 강국으로…수출 컨트롤타워 신설""",IT
"""챔피언은 이렇게 쳤다""…IBM, AI로 마스터스 샷 재현",IT
"SK텔레콤 에이닷전화, '차단 통화 확인' 등 신규 기능 업데이트",IT
"BHSN '앨리비 비즈니스 1등공신' 원보람 본부장, 신임 CBO 발탁",IT
"유영상 SKT 대표, 美 아이온큐 의장 회동…양자컴 '시동'",IT
“엔비디아 H20 中 수출 통제로 웃는 건 화웨이”,IT
세계 OLED 모니터·패널 모두 '삼성 1위',IT
"""데이팅앱 '얼평' 부담""…속마음 매칭에 2000만명 몰렸다",IT
124광년 거리 행성 외계 생명체…“역대 가장 강력한 증거” 발견,IT
"유영상 SKT사장, 아이온큐 임원진과 회동… ""양자 협력 확대 논의""",IT
입소문 난 홍삼의 '비밀'…발기부전 치료제 섞어 판 일당 검찰 송치,IT
미중 관세전쟁에 불확실성 커진 콘솔 게임…가격 줄인상 시작,IT
"싸이월드 사진 210억장 사라진다고? 정부 ""확정된 바 없어""",IT
"'코인 시세조종' 혐의자 검찰 고발 조치… 금융당국 ""특정시간대 급등·중소형 코인 주의""",IT
"[이기자의 게임픽] 신작 준비 라인게임즈, 올해 성장잠재력 보여주나",IT
120광년 떨어진 외계 행성서 생명체 존재 '유력 단서' 발견,IT
삼성폰 여전히 강했다…애플 제치고 1위 수성,IT
"""KB금융·신한카드 등 개인신용평가에 통신데이터 활용""… 통신대안평가, 의미있는 1년의 성과",IT
"중앙대병원 ""부인과 수술, 단일공 로봇으로 자궁·난소 손상 최소화""",IT
"생존율 낮은 췌장암, 면역치료 효과 높이는 방법 찾았다 [지금은 과학]",IT
"원자력硏, '원전 종주국'美에 연구용 원자로 '역수출'",IT
"자소설닷컴, 올해 상반기 공채 자소서 작성왕은 ‘경영학도’",IT
"`지브리풍` 히트친 오픈AI, 이미지 추론 가능한 `o3` 출시",IT
"셀트리온 `허쥬마`, 브라질에서 입찰 경쟁 없이 공급 기간 연장 성공",IT
"저커버그 ""틱톡 인기로 성장세 급격히 둔화""…독점 '부정'",IT
엔비디아에 이어 AMD·인텔도 대중 수출 통제...반도체주 줄하락,IT
"딥시크 돌풍 비결은…""더 큰 AI보다는 더 오래 생각하는 AI""",IT
게임 기술로 ‘인공태양’ 핵융합 안정성 높였다,IT
"운동 중 '저탄고지' 식단, 혈관 건강엔 오히려 '독'[김규빈의 저널톡]",IT
"빕스·더플레이스, 강동 아이파크 더리버에 문 열었다",IT
‘애플 인텔리전스’ 페북·인스타 ‘차단’…’애플 vs 메타’ AI 기싸움,IT
"‘가두리 펌핑’ 금융위, 가상자산 시세조종 혐의자 검찰 고발",IT
"애플, iOS18.4.1 업데이트…""신속 설치 권고"" 이유는",IT
"'경쟁률 125:1' 라온시큐어, 2025 공채 2500명 몰려",IT
"오픈AI, 그림·도표 분석하는 AI 모델 'o3' 출시",IT
'AI기본법 규제 유예' 법안 발의…민주당 과방위 격론,IT
"삼성 갤럭시, 아이폰 제치고 글로벌 점유율 1위",IT
"금융당국, 가상자산 시장 시세조종 혐의자 검찰 고발 조치",IT
게임 기술 적용해 핵융합 시뮬레이션 속도 15배 높였다,IT
"""이미지도 읽고 명령 없이 도구 쓴다""…오픈AI, 스스로 판단하는 'o3·o4' 출시",IT
"""복잡한 개발 업무, 이젠 말로 시킨다""…젯브레인, AI 에이전트 '주니' 출시",IT
"""넷플릭스 '악연' 원작이 이거였어?"", 웹툰 다시 보러 우르르",IT
"NHN ""다키스트 데이즈, 웰메이드 좀비 슈터 되길 바라""",IT
"네슬레, 금지된 정수 방식 사용해 제재…연례 보고서에는 숨겨",IT
"“야간 라이딩도 대낮처럼 안전하게 주행”…가민, 스마트 헤드라이트 카메라 출시",IT
"“지니, 괴물 나오는 그 드라마 뭐였지?”…인터넷TV에도 AI에이전트 탑재",IT
"""애플, 비전 헤드셋도 ‘에어’ 모델 내놓는다""",IT
‘美 관세 부메랑’ 엔비디아·AMD·인텔 실적 직격타…中 수출통제 확전 ‘초조’,IT
"MBK 인수하자 실적 악화일로 오스템임플란트·메디트, 통큰 배당은 강행",IT
"기술력·복지로 MZ세대 사로잡은 라온시큐어, 공채 경쟁률 125대1",IT
"[사이테크+] ""우주 자체가 회전할 수도""…허블 수수께끼 해결 가설 제시",IT
별 속으로 뛰어들다…행성의 ‘자살’ 첫 목격,IT
"5월엔 국내 여행, 수요 2배 이상 늘었다",IT
"셀트리온, 중남미서 허쥬마 베그젤마 등 항암제 입찰 휩쓸어",IT
"""중국에 AI칩 팔지 마"" 엔비디아까지 규제 들어간 美 정부 속내",IT
[스타트업·혁신기업] 좀비물 새지평 `다키스트 데이즈`… 성장·서사로 승부,IT
"마음AI, 국방 C4I 세미나서 전술 AI ‘SUDA’ 첫 공개",IT
"페어즈, 성공할까…'데이팅앱' 사용 적은 韓시장 다시 노크",IT
"삼성전자, 6년 연속 게이밍 모니터 세계 1위 수성",IT
"""투톤이냐 아니냐""…달라진 아이폰17 프로 렌더링 등장",IT
"유바이오로직스, 튜브형 백신으로 콜레라 시장 석권[편즉생 난즉사]⑥",IT
NHN 신작 ‘다키스트 데이즈’ 24일 OBT 출사표 “이용자 의견 듣고 함께 서비스”,IT
"SKT, 삼성·에릭슨·노키아와 차세대 가상화 기지국 실증 성공",IT
"美, 엔비디아 이어 인텔도 中 수출 제한…H20·가우디 못 판다",IT
"“韓 스타트업, 해외 투자 유치 위해선 ‘단일성’ 버려라” [이코노 인터뷰]",IT
“스펀지처럼 빠르게 흡수” 내구성 3배↑…화재위험 차단 ‘수계아연전지’ 나왔다,IT
"폴더블 아이폰, 사양 속속 공개…""기존 폴더블과 유사""",IT
"NHN “다키스트데이즈, 잠재력 확인… OBT로 완성도 끌어올릴 것”",IT
"'엑스박스 수장' 필 스펜서, 닌텐도 스위치2 지원 의지 재확인",IT
"美 법원, 리플-SEC 항소심 60일간 정지 명령",IT
뉴욕증시 하락 속 비트코인 8만 4000달러대 횡보,IT
"H20에 딥시크까지… 엔비디아 AI칩, 미중 관세 전쟁 '판돈' 됐다 [윤민혁의 실리콘밸리View]",IT
“한국기업 손 잡겠다”…전세계 최고 양자컴퓨팅 기업과 협력한다는 곳은,IT
"LG헬로비전, 여행 다큐멘터리 ‘김석훈의 어!여기봐라’ 시즌2 17일 첫 방송",IT
"AI가 흐릿한 이미지도 확대해가며 추론…오픈AI, ‘o3’ 전격 출시",IT
"사이버범죄로 돈 쓸어 담는다…""CaaS 조직 전문화""",IT
원전 종주국 미국에 연구로 설계 수출 이뤄졌다,IT
"“데이터 무제한” 유테크온 ‘세모통’, 헬로모바일과 알뜰폰 요금제 프로모션 선봬",IT
"카카오모빌리티 '케이라이드', 외국인 관광객 필수 아이템 되나",IT
"[IT썰] 美 보안취약점 정보은행, 트럼프 예산칼날 간신히 피했다",IT
"66년 만의 반전… 한국, 원자력 설계로 미국에 첫 수출 성공",IT
"[미장브리핑] 美 ""H20 수출 허가받아야""…엔비디아 주가↓",IT
"""이미지 보고 생각하기까지.."" 오픈AI, 새 AI 모델 'o3' 출시",IT
"오픈AI, 새 추론 AI모델 'o3' 출시…“이미지 보고 생각 첫 모델”",IT
"흐릿한 그림도 이해... 오픈AI, '이미지로 사고하는' 새 추론 모델 공개",IT
최신폰 기기-알뜰폰 요금제 '조합'에…갤S25 '반전 성적표',IT
'한국형 스타링크' 성능 검증하는 측정 표준 나왔다,IT
"대리인 있는데 책임은 없다?…구글·페북 배짱은 그만 ""제재 강화""",IT
"아이폰 17 프로, 투톤 뒷면 없는 렌더링 공개 [모닝폰]",IT
'K컨소' 美 미주리대 원자로 초기설계…종주국에 역수출 쾌거,IT
"대선 정국 맞은 통신업계, 변화에 '예의주시'",IT
"오픈AI에 MS까지 러브콜 러시…韓, AI 전략 요충지로 부상",IT
세계 무대 강타한 넥슨 '카잔' 호평 받는 이유,IT
500개 업무 80% 자동화로 흑자낸 이 기업… 'AI 1+1'공식이 끝낸 10년 적자,IT
장내 미생물로 항암제 부작용 예측한다,IT
"“매출 75%가 수수료·로열티·배당금”… 라이엇게임즈코리아, 실적 악화에도 美 본사 현금출납기 역할",IT
파킨슨병 줄기세포 치료 잇따라 성공…안전·효능 확인,IT
"넥슨은 펫푸드, 스마일게이트는 에듀테크 기업 매각… 비핵심 사업 정리하는 게임업계",IT
이마트 푸드마켓 고덕점 문 열어…신선식품 최저가 판매,IT
"트럼프發 약가 인하 정책, 셀트·삼바에피스 수혜?…""시장 확대 기회""",IT
"역시 'AI'…21세기 가장 영향력 있는 논문, 인공지능이 '점령'",IT
"애플, '폴더블 아이폰' 지각 출시할까… 세부 정보 속속 유출 [글로벌 IT슈]",IT
"美, 엔비디아 中 전용 칩 수출 통제 강화…관세전쟁 희생양되나",IT
불평등 어쩔 수 없다? 헛소리![유용하 과학전문기자의 사이언스 톡],IT
넥슨이 '협동'으로 풀어낸 '마비노기 모바일'…역주행 인기,IT
"[뉴테크] 로봇 꿀벌, 각다귀 착륙법 터득…실제 활용 길 열려",IT
"원자력 종주국 미국에 `연구용원자로` 설계 수출…66년 만에 역수출, 원자력 새 역사",IT
연구용 원자로 설계 기술 첫 미국 수출... 민감국가 지정 우려 해소 기대,IT
