symbol,title,summary,category
E,Eni Completes UK Asset Combination With Ithaca Energy: Details,"Eni S.p.A. (NYSE:E) shares are trading lower on Thursday. The company disclosed the completion of its asset combination in the U.K., merging nearly all upstream assets, except for those in the East Irish Sea and CCUS activities, with Ithaca Energy plc. This combination is financed by issuing new ordinary shares to Eni UK, representing about 38.7% of Ithaca’s enlarged issued share capital. As earlier stated, the deal reinforces Eni’s commitment to growth in the UK Continental Shelf (UKCS) followi",Energy
E,Eni S.p.A. (NYSE): Solid Cash Flow and Decreasing Net Debt,"We recently published a list of 10 Best Italian Stocks To Buy Now. In this article, we are going to take a look at where Eni S.p.A. (NYSE:E) stands against the other best Italian stocks to buy now. Italy’s economy has shown remarkable resilience in the face of recent crises, but its growth is now […]",Energy
E,TotalEnergies Completes CO2 Storage of Northern Lights Facilities,"TTE, SHEL and EQNR's carbon dioxide storage project on Norway's facility is complete and ready to receive carbon dioxide in 2025.",Energy
E,Eni Nears KKR Deal as Investors Eye Second Biofuel Stake Sale,"As E finalizes a stake sale to KKR for its biofuel arm Enilive, new investors, including Stonepeak, are exploring opportunities to acquire a second stake in the growing unit.",Energy
E,"Eni Publishes First Methane Report, Aims for Near-Zero Emissions",E's first Methane Report outlines the company's decade-long mission to reduce methane emissions and its goal to achieve near-zero emissions by 2030.,Energy
E,Eni S.p.A. (E): Hedge Funds Are Bullish On This LNG Stock Now,"We recently published a list of What Happened to LNG Stocks and 10 Best LNG Stocks to Buy Now. In this article, we are going to take a look at where Eni S.p.A. (NYSE:E) stands against the other LNG stocks. Liquefied natural gas is one of the fastest-growing sectors in the energy industry. The global LNG market […]",Energy
E,Eni and SOCAR Sign MoUs on Biofuels and Emission Reduction,"E and SOCAR sign three MOUs to enhance energy security, reduce emissions and explore biofuel production ahead of COP29 in Azerbaijan.",Energy
E,E vs. XOM: Which Stock Is the Better Value Option?,E vs. XOM: Which Stock Is the Better Value Option?,Energy
E,Eni and Snam Advance CO2 Storage in Italy's Ravenna Project,"E and Snam kick off CO2 injection at Italy's first CCS project in Ravenna, setting the stage for significant emission reductions and driving industrial decarbonization.",Energy
E,"Zacks Industry Outlook Chevron, Shell, BP and Eni SpA","Chevron, Shell, BP and Eni SpA have been highlighted in this Industry Outlook article.",Energy
E,Eni (E) Secures New Offshore Gas Hub Approvals in Indonesia,"Eni (E) gets the green signal for two new gas projects in Indonesia, enhancing its Kutei Basin operations and increasing gas and condensates production.",Energy
E,3 Major Integrated Firms Leading the Energy Transition,"There are abundant opportunities for energy companies with a footprint in oil and gas resources and the renewable energy space. Three such companies are BP, Shell (SHEL) and Eni (E).",Energy
E,Eni (E) Q2 Earnings Miss Estimates Despite Revenue Growth,Lower throughputs and declining gas sales contribute to Eni's (E) lower-than-expected Q2 earnings.,Energy
E,Eni to Close Sale of Alaska Assets to Hilcorp by Year-end,"Italian energy giant Eni SpA looks to close its divestment of its Alaska assets to Hilcorp Energy Co. by year-end 2024, to high-grade its upstream portfolio, according to Eni’s CEO.",Energy
E,"Eni: RBC analysts upgrade to ‘Outperform,’ here’s why","Investing.com – After the second-quarter 2024 financial results exceeded expectations, analysts from RBC Capital upgraded their rating on Eni SpA (BIT:ENI) from ‘Sector Perform’ to ""Outperform,"" setting a target price of €18.00.",Energy
E,Eni SpA: Q2 Earnings Snapshot,"ROME ITALY, Italy (AP) — Eni SpA (E) on Friday reported net income of $711.5 million in its second quarter. The Rome Italy, Italy-based company said it had net income of 41 cents per share. Earnings, adjusted for non-recurring costs, were 98 cents per share.",Energy
E,Eni (E) in Exclusive Talks With KKR for Enilive Stake Sale,"The move aligns with Eni's (E) broader strategy of developing focused business units, thereby enhancing its financial autonomy.",Energy
E,3 Nuclear Fusion Stocks Energizing the Future,"At the moment, the concept of nuclear fusion stocks – or at least the pure-play version – doesn’t quite exist. But that doesn’t mean you can’t position your portfolio to take advantage of the underlying innovation. Several companies are already investing heavily in the research and development ecosystem. By acquiring their shares, you can potentially set yourself up for long-term gains. According to the International Atomic Energy Agency (IAEA), nuclear fusion “is the process by which two light",Energy
E,"Stocks to watch this week: Tesla, Microsoft, Alphabet and Amazon",Earnings preview of key companies reporting this week and what to look out for.,Energy
E,Strength Seen in New Fortress Energy (NFE): Can Its 8.5% Jump Turn into More Strength?,New Fortress Energy (NFE) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions may not translate into further price increase in the near term.,Energy
E,Eni (E) and KMG Commence 250 MW Hybrid Plant in Zhanaozen,"Eni (E) and KazMunayGas have started constructing a 250 MW hybrid power plant in Kazakhstan, integrating solar, wind and gas power. This project marks a significant step toward a low-carbon future for the Mangystau Region.",Energy
E,Eni (E) Set to Launch Quantum Computing Venture Eniquantic,"Eni (E), through Eniquantic, aims to drive the energy transition by leveraging quantum computing for advancements in energy efficiency, material discovery and operational optimization.",Energy
E,Oil & Gas Stock Roundup: ExxonMobil & Shell's Q2 Updates in Focus,"XOM, SHEL, KOS, E and PBA emerge as the energy headline makers during the week.",Energy
E,Eni (E) Strikes Big With New Discovery in Sureste Basin,"Eni (E) announces a major oil and gas discovery in the Sureste Basin off Mexico, with an estimated 300-400 million barrels of oil equivalent. The finding might lead to a new production hub in the region.",Energy
E,Here's Why Hold Strategy is Apt for Eni (E) Stock Right Now,"Eni's (E) diversified business model, combining traditional oil and gas operations with renewable energy and biorefining, positions the company for sustainable growth.",Energy
E,Eni's (E) Sale to Oando Approved Amid Nigeria Regulatory Shifts,The sale of Eni's (E) NAOC to Oando has been pending for months due to regulatory requirements under Nigeria's new oil industry law.,Energy
E,Eni (E) Targets Raising 4B Euros From Upstream Asset Sales,"Eni (E) aims to raise more than 4 billion euros from global upstream asset sales, part of a broader 8 billion euros disposal plan to support its shift toward sustainable energy.",Energy
E,Eni (E) Signs Deal to Divest Alaska Offshore Assets to Hilcorp,The divestment is part of Eni's (E) broader strategy to generate a net portfolio inflow of 8 billion euros between 2024 and 2027.,Energy
E,Eni (E) CEO Confirms Enilive Stake Sale Completion by 2024 End,"Eni's (E) CEO Claudio Descalzi confirms that the sale of a minority stake in Enilive is set to be closed by the end of 2024. This move aligns with Eni's strategy to create 'satellites' for its business units, attracting investments and driving growth.",Energy
E,Eni (E) Launches Major Forest Conservation Project in Mozambique,"Eni (E) and Biocarbon Partners have launched the Great Limpopo project, the largest forest conservation initiative in Mozambique, aiming to protect 4 million hectares of forest and involve more than 320,000 community members.",Energy
E,"The Zacks Analyst Blog Highlights Hancock Whitney, UnitedHealth, Eni S.p.A, FedEx and Hamilton Lane","Hancock Whitney, UnitedHealth, Eni S.p.A, FedEx and Hamilton Lane are part of the Zacks top Analyst Blog.",Energy
E,5 Stocks With Recent Dividend Hike for a Stable Portfolio,"Five stocks with recent dividend hike in focus are: HWC, UNH, E, FDX, HLNE.",Energy
E,Eni (E) Sells 10% Stake of Saipem to Focus on Core Operations,"Following the divestment, Eni (E) retains 21.19% of Saipem's capital.",Energy
E,Eni's (E) Versalis and Crocco Team Up for Eco-Friendly Packaging,"Eni's (E) Versalis and Crocco join forces to revolutionize food packaging with chemically recycled materials, marking a leap toward enhancing sustainability in the retail market.",Energy
E,Eni's (E) Enilive Iberia Grows Spanish Network With Atenoil Deal,"Eni's (E) mobility transformation company Enilive Iberia acquires Atenoil, adding 21 new service stations in Spain, advancing its sustainable mobility strategy and strengthening market presence.",Energy
E,Eni (E) Announces Ambitious Share Repurchase Program for 2024,"As part of the initial phase of the buyback, Eni (E) will acquire up to 6.4 million of its shares, representing 0.25 of its share capital.",Energy
E,Baker Hughes (BKR) Gets Major Contract for Hassi R'Mel Project,"As part of this project, Baker Hughes (BKR) will provide 20 compression trains to be installed across three gas-boosting stations within Hassi R'Mel.",Energy
